model_type,model_id,layer_name,layer_type,layer_index,neuron_position,correlation_coef
large,model_18,Decoder_4,Decoder,4,42,0.5245
large,model_18,Decoder_4,Decoder,4,43,0.7718
large,model_18,Decoder_4,Decoder,4,44,0.7892
large,model_18,Decoder_4,Decoder,4,45,0.7784
large,model_18,Decoder_4,Decoder,4,46,0.7989
large,model_18,Decoder_4,Decoder,4,47,0.7098
large,model_18,Decoder_4,Decoder,4,48,0.8054
large,model_18,Decoder_4,Decoder,4,49,0.6851
large,model_18,Decoder_4,Decoder,4,50,0.6739
large,model_18,Decoder_4,Decoder,4,51,0.6127
large,model_18,Decoder_4,Decoder,4,52,0.6562
large,model_18,Decoder_4,Decoder,4,53,0.631
large,model_18,Decoder_4,Decoder,4,54,0.7525
large,model_18,Decoder_4,Decoder,4,55,0.5871
large,model_18,Decoder_4,Decoder,4,56,0.6949
large,model_18,Decoder_4,Decoder,4,57,0.7822
large,model_18,Decoder_4,Decoder,4,58,0.6753
large,model_18,Decoder_4,Decoder,4,59,0.7683
large,model_18,Decoder_4,Decoder,4,60,0.6698
large,model_18,Decoder_4,Decoder,4,61,0.7077
large,model_18,Decoder_4,Decoder,4,62,0.5942
large,model_18,Decoder_4,Decoder,4,63,0.573
large,model_18,Decoder_8,Decoder,8,0,0.4053
large,model_18,Decoder_8,Decoder,8,1,0.6015
large,model_18,Decoder_8,Decoder,8,2,0.017
large,model_18,Decoder_8,Decoder,8,3,0.6474
large,model_18,Decoder_8,Decoder,8,4,0.3397
large,model_18,Decoder_8,Decoder,8,5,0.7978
large,model_18,Decoder_8,Decoder,8,6,0.2046
large,model_18,Decoder_8,Decoder,8,7,0.8115
large,model_18,Decoder_8,Decoder,8,8,0.6959
large,model_18,Decoder_8,Decoder,8,9,0.3919
large,model_18,Decoder_8,Decoder,8,10,0.3564
large,model_18,Decoder_8,Decoder,8,11,0.1956
large,model_18,Decoder_8,Decoder,8,12,0.6468
large,model_18,Decoder_8,Decoder,8,13,0.6401
large,model_18,Decoder_8,Decoder,8,14,0.4813
large,model_18,Decoder_8,Decoder,8,15,0.6136
large,model_18,Decoder_8,Decoder,8,16,0.7132
large,model_18,Decoder_8,Decoder,8,17,0.7847
large,model_18,Decoder_8,Decoder,8,18,0.6965
large,model_18,Decoder_8,Decoder,8,19,0.0416
large,model_18,Decoder_8,Decoder,8,20,0.3498
large,model_18,Decoder_8,Decoder,8,21,0.3999
large,model_18,Decoder_8,Decoder,8,22,0.205
large,model_18,Decoder_8,Decoder,8,23,0.7335
large,model_18,Decoder_8,Decoder,8,24,0.7216
large,model_18,Decoder_8,Decoder,8,25,0.463
large,model_18,Decoder_8,Decoder,8,26,0.8213
large,model_18,Decoder_8,Decoder,8,27,0.7725
large,model_18,Decoder_8,Decoder,8,28,0.7301
large,model_18,Decoder_8,Decoder,8,29,0.4777
large,model_18,Decoder_8,Decoder,8,30,0.4957
large,model_18,Decoder_8,Decoder,8,31,0.8176
large,model_18,Decoder_8,Decoder,8,32,0.6172
large,model_18,Decoder_8,Decoder,8,33,0.6519
large,model_18,Decoder_8,Decoder,8,34,-0.5385
large,model_18,Decoder_8,Decoder,8,35,0.731
large,model_18,Decoder_8,Decoder,8,36,0.3446
large,model_18,Decoder_8,Decoder,8,37,-0.2201
large,model_18,Decoder_8,Decoder,8,38,0.7761
large,model_18,Decoder_8,Decoder,8,39,0.7711
large,model_18,Decoder_8,Decoder,8,40,-0.2677
large,model_18,Decoder_8,Decoder,8,41,0.5706
large,model_18,Decoder_8,Decoder,8,42,-0.2116
large,model_18,Decoder_8,Decoder,8,43,0.3022
large,model_18,Decoder_8,Decoder,8,44,0.2695
large,model_18,Decoder_8,Decoder,8,45,0.7908
large,model_18,Decoder_8,Decoder,8,46,0.7549
large,model_18,Decoder_8,Decoder,8,47,0.2097
large,model_18,Decoder_8,Decoder,8,48,0.8542
large,model_18,Decoder_8,Decoder,8,49,0.5102
large,model_18,Decoder_8,Decoder,8,50,0.7684
large,model_18,Decoder_8,Decoder,8,51,0.0186
large,model_18,Decoder_8,Decoder,8,52,0.4545
large,model_18,Decoder_8,Decoder,8,53,-0.1524
large,model_18,Decoder_8,Decoder,8,54,0.7008
large,model_18,Decoder_8,Decoder,8,55,0.5549
large,model_18,Decoder_8,Decoder,8,56,0.3897
large,model_18,Decoder_8,Decoder,8,57,0.6441
large,model_18,Decoder_8,Decoder,8,58,0.2908
large,model_18,Decoder_8,Decoder,8,59,0.5288
large,model_18,Decoder_8,Decoder,8,60,0.8291
large,model_18,Decoder_8,Decoder,8,61,-0.0009
large,model_18,Decoder_8,Decoder,8,62,0.6511
large,model_18,Decoder_8,Decoder,8,63,0.1772
large,model_19,Encoder_0,Encoder,0,0,0.4417
large,model_19,Encoder_0,Encoder,0,1,NA
large,model_19,Encoder_0,Encoder,0,2,0.5255
large,model_19,Encoder_0,Encoder,0,3,0.5049
large,model_19,Encoder_0,Encoder,0,4,NA
large,model_19,Encoder_0,Encoder,0,5,0.1017
large,model_19,Encoder_0,Encoder,0,6,0.283
large,model_19,Encoder_0,Encoder,0,7,NA
large,model_19,Encoder_0,Encoder,0,8,-0.0084
large,model_19,Encoder_0,Encoder,0,9,0.3427
large,model_19,Encoder_0,Encoder,0,10,0.1956
large,model_19,Encoder_0,Encoder,0,11,-0.3705
large,model_19,Encoder_0,Encoder,0,12,NA
large,model_19,Encoder_0,Encoder,0,13,-0.0073
large,model_19,Encoder_0,Encoder,0,14,0.4732
large,model_19,Encoder_0,Encoder,0,15,0.2437
large,model_19,Encoder_0,Encoder,0,16,0.7117
large,model_19,Encoder_0,Encoder,0,17,0.21
large,model_19,Encoder_0,Encoder,0,18,0.197
large,model_19,Encoder_0,Encoder,0,19,NA
large,model_19,Encoder_0,Encoder,0,20,NA
large,model_19,Encoder_0,Encoder,0,21,NA
large,model_19,Encoder_0,Encoder,0,22,-0.004
large,model_19,Encoder_0,Encoder,0,23,0.4135
large,model_19,Encoder_0,Encoder,0,24,0.0939
large,model_19,Encoder_0,Encoder,0,25,0.0702
large,model_19,Encoder_0,Encoder,0,26,NA
large,model_19,Encoder_0,Encoder,0,27,NA
large,model_19,Encoder_0,Encoder,0,28,0.3759
large,model_19,Encoder_0,Encoder,0,29,0.1406
large,model_19,Encoder_0,Encoder,0,30,0.16
large,model_19,Encoder_0,Encoder,0,31,0.2799
large,model_19,Encoder_0,Encoder,0,32,0.277
large,model_19,Encoder_0,Encoder,0,33,0.3131
large,model_19,Encoder_0,Encoder,0,34,0.6474
large,model_19,Encoder_0,Encoder,0,35,0.2192
large,model_19,Encoder_0,Encoder,0,36,0.4756
large,model_19,Encoder_0,Encoder,0,37,NA
large,model_19,Encoder_0,Encoder,0,38,0.172
large,model_19,Encoder_0,Encoder,0,39,0.6912
large,model_19,Encoder_0,Encoder,0,40,0.1923
large,model_19,Encoder_0,Encoder,0,41,0.337
large,model_19,Encoder_0,Encoder,0,42,0.2635
large,model_19,Encoder_0,Encoder,0,43,0.4191
large,model_19,Encoder_0,Encoder,0,44,0.1795
large,model_19,Encoder_0,Encoder,0,45,-0.0456
large,model_19,Encoder_0,Encoder,0,46,0.1977
large,model_19,Encoder_0,Encoder,0,47,0.0554
large,model_19,Encoder_0,Encoder,0,48,0.411
large,model_19,Encoder_0,Encoder,0,49,NA
large,model_19,Encoder_0,Encoder,0,50,0.7406
large,model_19,Encoder_0,Encoder,0,51,0.1127
large,model_19,Encoder_0,Encoder,0,52,0.3471
large,model_19,Encoder_0,Encoder,0,53,0.4961
large,model_19,Encoder_0,Encoder,0,54,0.2094
large,model_19,Encoder_0,Encoder,0,55,0.1738
large,model_19,Encoder_0,Encoder,0,56,0.2406
large,model_19,Encoder_0,Encoder,0,57,0.385
large,model_19,Encoder_0,Encoder,0,58,0.5702
large,model_19,Encoder_0,Encoder,0,59,0.4182
large,model_19,Encoder_0,Encoder,0,60,0.1649
large,model_19,Encoder_0,Encoder,0,61,0.3464
large,model_19,Encoder_0,Encoder,0,62,0.2351
large,model_19,Encoder_0,Encoder,0,63,0.0024
large,model_19,Encoder_4,Encoder,4,0,0.5365
large,model_19,Encoder_4,Encoder,4,1,0.4476
large,model_19,Encoder_4,Encoder,4,2,0.7279
large,model_19,Encoder_4,Encoder,4,3,0.6193
large,model_19,Encoder_4,Encoder,4,4,0.2572
large,model_19,Encoder_4,Encoder,4,5,0.6203
large,model_19,Encoder_4,Encoder,4,6,0.802
large,model_19,Encoder_4,Encoder,4,7,0.72
large,model_19,Encoder_4,Encoder,4,8,0.7078
large,model_19,Encoder_4,Encoder,4,9,0.3691
large,model_19,Encoder_4,Encoder,4,10,0.275
large,model_19,Encoder_4,Encoder,4,11,0.3527
large,model_19,Encoder_4,Encoder,4,12,0.8344
large,model_19,Encoder_4,Encoder,4,13,0.7046
large,model_19,Encoder_4,Encoder,4,14,0.2851
large,model_19,Encoder_4,Encoder,4,15,0.4929
large,model_19,Encoder_4,Encoder,4,16,0.8204
large,model_19,Encoder_4,Encoder,4,17,0.6682
large,model_19,Encoder_4,Encoder,4,18,0.664
large,model_19,Encoder_4,Encoder,4,19,0.3439
large,model_19,Encoder_4,Encoder,4,20,0.752
large,model_19,Encoder_4,Encoder,4,21,0.2805
large,model_19,Encoder_4,Encoder,4,22,0.4505
large,model_19,Encoder_4,Encoder,4,23,0.8497
large,model_19,Encoder_4,Encoder,4,24,0.4904
large,model_19,Encoder_4,Encoder,4,25,0.4942
large,model_19,Encoder_4,Encoder,4,26,0.5227
large,model_19,Encoder_4,Encoder,4,27,0.7245
large,model_19,Encoder_4,Encoder,4,28,0.3906
large,model_19,Encoder_4,Encoder,4,29,0.4054
large,model_19,Encoder_4,Encoder,4,30,0.4127
large,model_19,Encoder_4,Encoder,4,31,0.6538
large,model_19,Encoder_4,Encoder,4,32,0.3984
large,model_19,Encoder_4,Encoder,4,33,0.6985
large,model_19,Encoder_4,Encoder,4,34,0.2134
large,model_19,Encoder_4,Encoder,4,35,0.4204
large,model_19,Encoder_4,Encoder,4,36,0.5889
large,model_19,Encoder_4,Encoder,4,37,0.7788
large,model_19,Encoder_4,Encoder,4,38,0.5482
large,model_19,Encoder_4,Encoder,4,39,0.491
large,model_19,Encoder_4,Encoder,4,40,0.6882
large,model_19,Encoder_4,Encoder,4,41,0.3541
large,model_19,Encoder_4,Encoder,4,42,0.4301
large,model_19,Encoder_4,Encoder,4,43,0.696
large,model_19,Encoder_4,Encoder,4,44,0.3223
large,model_19,Encoder_4,Encoder,4,45,0.4957
large,model_19,Encoder_4,Encoder,4,46,0.0328
large,model_19,Encoder_4,Encoder,4,47,0.6295
large,model_19,Encoder_4,Encoder,4,48,0.4405
large,model_19,Encoder_4,Encoder,4,49,0.5189
large,model_19,Encoder_4,Encoder,4,50,0.5277
large,model_19,Encoder_4,Encoder,4,51,0.3305
large,model_19,Encoder_4,Encoder,4,52,0.6792
large,model_19,Encoder_4,Encoder,4,53,0.7985
large,model_19,Encoder_4,Encoder,4,54,0.4899
large,model_19,Encoder_4,Encoder,4,55,0.6424
large,model_19,Encoder_4,Encoder,4,56,0.5625
large,model_19,Encoder_4,Encoder,4,57,0.5575
large,model_19,Encoder_4,Encoder,4,58,0.4754
large,model_19,Encoder_4,Encoder,4,59,0.7744
large,model_19,Encoder_4,Encoder,4,60,0.5341
large,model_19,Encoder_4,Encoder,4,61,0.5579
large,model_19,Encoder_4,Encoder,4,62,0.6618
large,model_19,Encoder_4,Encoder,4,63,0.6702
large,model_19,Encoder_8,Encoder,8,0,0.8361
large,model_19,Encoder_8,Encoder,8,1,0.5878
large,model_19,Encoder_8,Encoder,8,2,0.7529
large,model_19,Encoder_8,Encoder,8,3,0.4832
large,model_19,Encoder_8,Encoder,8,4,0.6255
large,model_19,Encoder_8,Encoder,8,5,0.327
large,model_19,Encoder_8,Encoder,8,6,0.2294
large,model_19,Encoder_8,Encoder,8,7,0.7959
large,model_19,Encoder_8,Encoder,8,8,0.5874
large,model_19,Encoder_8,Encoder,8,9,0.5751
large,model_19,Encoder_8,Encoder,8,10,0.6202
large,model_19,Encoder_8,Encoder,8,11,0.6386
large,model_19,Encoder_8,Encoder,8,12,0.7982
large,model_19,Encoder_8,Encoder,8,13,0.4248
large,model_19,Encoder_8,Encoder,8,14,0.6729
large,model_19,Encoder_8,Encoder,8,15,0.6418
large,model_19,Encoder_8,Encoder,8,16,0.7056
large,model_19,Encoder_8,Encoder,8,17,0.7394
large,model_19,Encoder_8,Encoder,8,18,0.8133
large,model_19,Encoder_8,Encoder,8,19,0.467
large,model_19,Encoder_8,Encoder,8,20,0.8084
large,model_19,Encoder_8,Encoder,8,21,0.4728
large,model_19,Encoder_8,Encoder,8,22,0.7559
large,model_19,Encoder_8,Encoder,8,23,0.7128
large,model_19,Encoder_8,Encoder,8,24,0.8413
large,model_19,Encoder_8,Encoder,8,25,0.4636
large,model_19,Encoder_8,Encoder,8,26,0.7124
large,model_19,Encoder_8,Encoder,8,27,0.4084
large,model_19,Encoder_8,Encoder,8,28,0.851
large,model_19,Encoder_8,Encoder,8,29,0.5931
large,model_19,Encoder_8,Encoder,8,30,0.4575
large,model_19,Encoder_8,Encoder,8,31,0.5011
large,model_19,Encoder_8,Encoder,8,32,0.8439
large,model_19,Encoder_8,Encoder,8,33,0.6786
large,model_19,Encoder_8,Encoder,8,34,0.3983
large,model_19,Encoder_8,Encoder,8,35,0.6893
large,model_19,Encoder_8,Encoder,8,36,0.5754
large,model_19,Encoder_8,Encoder,8,37,0.8216
large,model_19,Encoder_8,Encoder,8,38,0.7182
large,model_19,Encoder_8,Encoder,8,39,0.7856
large,model_19,Encoder_8,Encoder,8,40,0.4224
large,model_19,Encoder_8,Encoder,8,41,0.5411
large,model_19,Encoder_8,Encoder,8,42,0.618
large,model_19,Encoder_8,Encoder,8,43,0.3911
large,model_19,Encoder_8,Encoder,8,44,0.6582
large,model_19,Encoder_8,Encoder,8,45,0.8068
large,model_19,Encoder_8,Encoder,8,46,0.4429
large,model_19,Encoder_8,Encoder,8,47,0.6212
large,model_19,Encoder_8,Encoder,8,48,0.7288
large,model_19,Encoder_8,Encoder,8,49,0.5733
large,model_19,Encoder_8,Encoder,8,50,0.6732
large,model_19,Encoder_8,Encoder,8,51,0.6196
large,model_19,Encoder_8,Encoder,8,52,0.6084
large,model_19,Encoder_8,Encoder,8,53,0.646
large,model_19,Encoder_8,Encoder,8,54,0.5578
large,model_19,Encoder_8,Encoder,8,55,0.7031
large,model_19,Encoder_8,Encoder,8,56,0.6159
large,model_19,Encoder_8,Encoder,8,57,0.6618
large,model_19,Encoder_8,Encoder,8,58,0.5424
large,model_19,Encoder_8,Encoder,8,59,0.4697
large,model_19,Encoder_8,Encoder,8,60,0.564
large,model_19,Encoder_8,Encoder,8,61,0.6999
large,model_19,Encoder_8,Encoder,8,62,0.608
large,model_19,Encoder_8,Encoder,8,63,0.7594
large,model_19,Decoder_0,Decoder,0,0,0.853
large,model_19,Decoder_0,Decoder,0,1,0.7362
large,model_19,Decoder_0,Decoder,0,2,0.6144
large,model_19,Decoder_0,Decoder,0,3,0.4283
large,model_19,Decoder_0,Decoder,0,4,0.6819
large,model_19,Decoder_0,Decoder,0,5,0.7001
large,model_19,Decoder_0,Decoder,0,6,0.5891
large,model_19,Decoder_0,Decoder,0,7,0.3954
large,model_19,Decoder_0,Decoder,0,8,0.8672
large,model_19,Decoder_0,Decoder,0,9,0.423
large,model_19,Decoder_0,Decoder,0,10,0.7704
large,model_19,Decoder_0,Decoder,0,11,0.516
large,model_19,Decoder_0,Decoder,0,12,0.6698
large,model_19,Decoder_0,Decoder,0,13,0.6713
large,model_19,Decoder_0,Decoder,0,14,0.7295
large,model_19,Decoder_0,Decoder,0,15,0.5268
large,model_19,Decoder_0,Decoder,0,16,0.5804
large,model_19,Decoder_0,Decoder,0,17,0.747
large,model_19,Decoder_0,Decoder,0,18,0.573
large,model_19,Decoder_0,Decoder,0,19,0.8597
large,model_19,Decoder_0,Decoder,0,20,0.7238
large,model_19,Decoder_0,Decoder,0,21,0.7417
large,model_19,Decoder_0,Decoder,0,22,0.8358
large,model_19,Decoder_0,Decoder,0,23,0.6716
large,model_19,Decoder_0,Decoder,0,24,0.6272
large,model_19,Decoder_0,Decoder,0,25,0.7493
large,model_19,Decoder_0,Decoder,0,26,0.5998
large,model_19,Decoder_0,Decoder,0,27,0.7895
large,model_19,Decoder_0,Decoder,0,28,0.6331
large,model_19,Decoder_0,Decoder,0,29,0.4345
large,model_19,Decoder_0,Decoder,0,30,0.7674
large,model_19,Decoder_0,Decoder,0,31,0.7095
large,model_19,Decoder_0,Decoder,0,32,0.6142
large,model_19,Decoder_0,Decoder,0,33,0.5113
large,model_19,Decoder_0,Decoder,0,34,0.645
large,model_19,Decoder_0,Decoder,0,35,0.7396
large,model_19,Decoder_0,Decoder,0,36,0.4596
large,model_19,Decoder_0,Decoder,0,37,0.6399
large,model_19,Decoder_0,Decoder,0,38,0.5483
large,model_19,Decoder_0,Decoder,0,39,0.6984
large,model_19,Decoder_0,Decoder,0,40,0.64
large,model_19,Decoder_0,Decoder,0,41,0.3273
large,model_19,Decoder_0,Decoder,0,42,0.6926
large,model_19,Decoder_0,Decoder,0,43,0.686
large,model_19,Decoder_0,Decoder,0,44,0.8148
large,model_19,Decoder_0,Decoder,0,45,0.753
large,model_19,Decoder_0,Decoder,0,46,0.7629
large,model_19,Decoder_0,Decoder,0,47,0.5183
large,model_19,Decoder_0,Decoder,0,48,0.598
large,model_19,Decoder_0,Decoder,0,49,0.6796
large,model_19,Decoder_0,Decoder,0,50,0.6638
large,model_19,Decoder_0,Decoder,0,51,0.7232
large,model_19,Decoder_0,Decoder,0,52,0.8314
large,model_19,Decoder_0,Decoder,0,53,0.6771
large,model_19,Decoder_0,Decoder,0,54,0.6372
large,model_19,Decoder_0,Decoder,0,55,0.5991
large,model_19,Decoder_0,Decoder,0,56,0.5714
large,model_19,Decoder_0,Decoder,0,57,0.6534
large,model_19,Decoder_0,Decoder,0,58,0.6431
large,model_19,Decoder_0,Decoder,0,59,0.5893
large,model_19,Decoder_0,Decoder,0,60,0.5678
large,model_19,Decoder_0,Decoder,0,61,0.7911
large,model_19,Decoder_0,Decoder,0,62,0.7637
large,model_19,Decoder_0,Decoder,0,63,0.8029
large,model_19,Decoder_4,Decoder,4,0,0.7855
large,model_19,Decoder_4,Decoder,4,1,0.7433
large,model_19,Decoder_4,Decoder,4,2,0.3515
large,model_19,Decoder_4,Decoder,4,3,0.7979
large,model_19,Decoder_4,Decoder,4,4,0.7837
large,model_19,Decoder_4,Decoder,4,5,0.5638
large,model_19,Decoder_4,Decoder,4,6,0.7069
large,model_19,Decoder_4,Decoder,4,7,0.7088
large,model_19,Decoder_4,Decoder,4,8,0.7227
large,model_19,Decoder_4,Decoder,4,9,0.7353
large,model_19,Decoder_4,Decoder,4,10,0.7567
large,model_19,Decoder_4,Decoder,4,11,0.3919
large,model_19,Decoder_4,Decoder,4,12,0.5219
large,model_19,Decoder_4,Decoder,4,13,0.8212
large,model_19,Decoder_4,Decoder,4,14,0.6002
large,model_19,Decoder_4,Decoder,4,15,0.8124
large,model_19,Decoder_4,Decoder,4,16,0.5706
large,model_19,Decoder_4,Decoder,4,17,0.6074
large,model_19,Decoder_4,Decoder,4,18,0.5155
large,model_19,Decoder_4,Decoder,4,19,0.9055
large,model_19,Decoder_4,Decoder,4,20,0.581
large,model_19,Decoder_4,Decoder,4,21,0.6507
large,model_19,Decoder_4,Decoder,4,22,0.8698
large,model_19,Decoder_4,Decoder,4,23,0.6204
large,model_19,Decoder_4,Decoder,4,24,0.8545
large,model_19,Decoder_4,Decoder,4,25,0.6306
large,model_19,Decoder_4,Decoder,4,26,0.6246
large,model_19,Decoder_4,Decoder,4,27,0.8315
large,model_19,Decoder_4,Decoder,4,28,0.8204
large,model_19,Decoder_4,Decoder,4,29,0.8534
large,model_19,Decoder_4,Decoder,4,30,0.6257
large,model_19,Decoder_4,Decoder,4,31,0.5579
large,model_19,Decoder_4,Decoder,4,32,0.6081
large,model_19,Decoder_4,Decoder,4,33,0.4836
large,model_19,Decoder_4,Decoder,4,34,0.8315
large,model_19,Decoder_4,Decoder,4,35,0.7796
large,model_19,Decoder_4,Decoder,4,36,0.8435
large,model_19,Decoder_4,Decoder,4,37,0.6454
large,model_19,Decoder_4,Decoder,4,38,0.9076
large,model_19,Decoder_4,Decoder,4,39,0.9083
large,model_19,Decoder_4,Decoder,4,40,0.8066
large,model_19,Decoder_4,Decoder,4,41,0.638
large,model_19,Decoder_4,Decoder,4,42,0.8407
large,model_19,Decoder_4,Decoder,4,43,0.8257
large,model_19,Decoder_4,Decoder,4,44,0.647
large,model_19,Decoder_4,Decoder,4,45,0.7303
large,model_19,Decoder_4,Decoder,4,46,0.7046
large,model_19,Decoder_4,Decoder,4,47,0.7847
large,model_19,Decoder_4,Decoder,4,48,0.5496
large,model_19,Decoder_4,Decoder,4,49,0.569
large,model_19,Decoder_4,Decoder,4,50,0.6727
large,model_19,Decoder_4,Decoder,4,51,0.7331
large,model_19,Decoder_4,Decoder,4,52,0.8008
large,model_19,Decoder_4,Decoder,4,53,0.6455
large,model_19,Decoder_4,Decoder,4,54,0.5312
large,model_19,Decoder_4,Decoder,4,55,0.789
large,model_19,Decoder_4,Decoder,4,56,0.7224
large,model_19,Decoder_4,Decoder,4,57,0.88
large,model_19,Decoder_4,Decoder,4,58,0.7474
large,model_19,Decoder_4,Decoder,4,59,0.7898
large,model_19,Decoder_4,Decoder,4,60,0.6269
large,model_19,Decoder_4,Decoder,4,61,0.7913
large,model_19,Decoder_4,Decoder,4,62,0.6881
large,model_19,Decoder_4,Decoder,4,63,0.6676
large,model_19,Decoder_8,Decoder,8,0,0.5299
large,model_19,Decoder_8,Decoder,8,1,0.6953
large,model_19,Decoder_8,Decoder,8,2,0.5376
large,model_19,Decoder_8,Decoder,8,3,0.5127
large,model_19,Decoder_8,Decoder,8,4,0.8904
large,model_19,Decoder_8,Decoder,8,5,0.5556
large,model_19,Decoder_8,Decoder,8,6,0.5552
large,model_19,Decoder_8,Decoder,8,7,0.5466
large,model_19,Decoder_8,Decoder,8,8,0.6322
large,model_19,Decoder_8,Decoder,8,9,0.7689
large,model_19,Decoder_8,Decoder,8,10,0.309
large,model_19,Decoder_8,Decoder,8,11,0.8104
large,model_19,Decoder_8,Decoder,8,12,0.4641
large,model_19,Decoder_8,Decoder,8,13,0.4366
large,model_19,Decoder_8,Decoder,8,14,0.5651
large,model_19,Decoder_8,Decoder,8,15,-0.3041
large,model_19,Decoder_8,Decoder,8,16,0.7743
large,model_19,Decoder_8,Decoder,8,17,-0.1813
large,model_19,Decoder_8,Decoder,8,18,0.7529
large,model_19,Decoder_8,Decoder,8,19,0.7277
large,model_19,Decoder_8,Decoder,8,20,0.5103
large,model_19,Decoder_8,Decoder,8,21,0.6149
large,model_19,Decoder_8,Decoder,8,22,-0.407
large,model_19,Decoder_8,Decoder,8,23,0.3278
large,model_19,Decoder_8,Decoder,8,24,0.3112
large,model_19,Decoder_8,Decoder,8,25,0.0309
large,model_19,Decoder_8,Decoder,8,26,0.1908
large,model_19,Decoder_8,Decoder,8,27,0.4697
large,model_19,Decoder_8,Decoder,8,28,0.5858
large,model_19,Decoder_8,Decoder,8,29,0.751
large,model_19,Decoder_8,Decoder,8,30,0.6082
large,model_19,Decoder_8,Decoder,8,31,0.7701
large,model_19,Decoder_8,Decoder,8,32,0.5319
large,model_19,Decoder_8,Decoder,8,33,0.0321
large,model_19,Decoder_8,Decoder,8,34,0.4947
large,model_19,Decoder_8,Decoder,8,35,0.6184
large,model_19,Decoder_8,Decoder,8,36,0.9051
large,model_19,Decoder_8,Decoder,8,37,0.4048
large,model_19,Decoder_8,Decoder,8,38,-0.2202
large,model_19,Decoder_8,Decoder,8,39,0.4639
large,model_19,Decoder_8,Decoder,8,40,0.2139
large,model_19,Decoder_8,Decoder,8,41,0.8703
large,model_19,Decoder_8,Decoder,8,42,0.5056
large,model_19,Decoder_8,Decoder,8,43,-0.431
large,model_19,Decoder_8,Decoder,8,44,0.6702
large,model_19,Decoder_8,Decoder,8,45,0.4092
large,model_19,Decoder_8,Decoder,8,46,0.0611
large,model_19,Decoder_8,Decoder,8,47,0.3467
large,model_19,Decoder_8,Decoder,8,48,0.8772
large,model_19,Decoder_8,Decoder,8,49,0.5169
large,model_19,Decoder_8,Decoder,8,50,0.3381
large,model_19,Decoder_8,Decoder,8,51,0.5728
large,model_19,Decoder_8,Decoder,8,52,0.4918
large,model_19,Decoder_8,Decoder,8,53,0.6581
large,model_19,Decoder_8,Decoder,8,54,0.6908
large,model_19,Decoder_8,Decoder,8,55,0.6742
large,model_19,Decoder_8,Decoder,8,56,0.3602
large,model_19,Decoder_8,Decoder,8,57,0.4143
large,model_19,Decoder_8,Decoder,8,58,0.322
large,model_19,Decoder_8,Decoder,8,59,0.3603
large,model_19,Decoder_8,Decoder,8,60,0.2109
large,model_19,Decoder_8,Decoder,8,61,0.3798
large,model_19,Decoder_8,Decoder,8,62,0.4536
large,model_19,Decoder_8,Decoder,8,63,0.5108
large,model_20,Encoder_0,Encoder,0,0,0.4855
large,model_20,Encoder_0,Encoder,0,1,NA
large,model_20,Encoder_0,Encoder,0,2,0.5072
large,model_20,Encoder_0,Encoder,0,3,0.637
large,model_20,Encoder_0,Encoder,0,4,NA
large,model_20,Encoder_0,Encoder,0,5,0.3105
large,model_20,Encoder_0,Encoder,0,6,0.3582
large,model_20,Encoder_0,Encoder,0,7,NA
large,model_20,Encoder_0,Encoder,0,8,-0.2375
large,model_20,Encoder_0,Encoder,0,9,0.2457
large,model_20,Encoder_0,Encoder,0,10,0.2979
large,model_20,Encoder_0,Encoder,0,11,0.1987
large,model_20,Encoder_0,Encoder,0,12,NA
large,model_20,Encoder_0,Encoder,0,13,0.1642
large,model_20,Encoder_0,Encoder,0,14,0.3081
large,model_20,Encoder_0,Encoder,0,15,0.1149
large,model_20,Encoder_0,Encoder,0,16,0.7203
large,model_20,Encoder_0,Encoder,0,17,0.354
large,model_20,Encoder_0,Encoder,0,18,0.026
